reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
ARBt3ipp,arab__L_c + h_p --> arab__L_p + h_c,ok,ok,ok,ok,ok,ok
ARGDI,arg__L_c + h2o_c --> citr__L_c + nh4_c,ok,ok,ok,ok,ok,ok
ARGDI_1,arg__L_c + h2o_c --> citr__L_c + h_c + nh3_c,ok,ok,ok,ok,ok,ok
ARGORNt7pp,arg__L_p + orn_c <=> arg__L_c + orn_p,ok,ok,ok,ok,ok,only when going forwards
ARGSL,argsuc_c <=> arg__L_c + fum_c,ok,ok,ok,ok,ok,only when going backwards
ARGSS,asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
ARGabc,arg__L_e + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ARGabcpp,arg__L_p + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ARGt2r,arg__L_e + h_e --> arg__L_c + h_c,ok,ok,ok,ok,ok,ok
ARGt5r,arg__L_e <=> arg__L_c,ok,ok,ok,ok,ok,ok
ARSR,actn__R_c <=> actn__S_c,ok,ok,ok,ok,ok,only when going forwards
ARUH,arg__L_c + pyr_c <=> 5g2oxpt_c + ala__L_c,ok,ok,ok,ok,ok,5g2oxpt_c
ASAD,aspsa_c + nadp_c + pi_c <=> 4pasp_c + h_c + nadph_c,ok,ok,ok,ok,ok,only when going forwards
ASLP,asp__L_c + co2_c + nh4_c <=> cbasp_c + h2o_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
ASNN_1,asn__L_c + h2o_c --> asp__L_c + h_c + nh3_c,ok,ok,ok,ok,ok,ok
ASNS1,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
ASNabc,asn__L_e + atp_c + h2o_c --> adp_c + asn__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ASNt2r,asn__L_e + h_e --> asn__L_c + h_c,ok,ok,ok,ok,ok,ok
ASNt2rpp,asn__L_p + h_p --> asn__L_c + h_c,ok,ok,ok,ok,ok,ok
ASNtex,asn__L_e <=> asn__L_p,ok,ok,ok,ok,ok,only when going backwards
ASO3t2pp,aso3_c + h_p --> aso3_p + h_c,ok,ok,ok,ok,ok,ok
ASO3t4pp,aso3_c + na1_p --> aso3_p + na1_c,ok,ok,ok,ok,ok,ok
ASO3t8pp,aso3_c + atp_c + h2o_c --> adp_c + aso3_p + h_c + pi_c,ok,ok,ok,ok,ok,ok
ASO3tex,aso3_e <=> aso3_p,ok,ok,ok,ok,ok,only when going forwards
ASO3tex_1,aso3_c <=> aso3_e,ok,ok,ok,ok,ok,only when going forwards
ASPCT,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ASPK,asp__L_c + atp_c <=> 4pasp_c + adp_c,ok,ok,ok,ok,ok,only when going backwards
ASPO1,asp__L_c + h2o_c + o2_c --> h2o2_c + nh4_c + oaa_c,ok,ok,ok,ok,ok,ok
ASPO2,asp__L_c + nad_c --> 2.0 h_c + iasp_c + nadh_c,ok,ok,ok,ASPO3;ASPO4;ASPO6,ok,ok
ASPO3,asp__L_c + q8_c --> h_c + iasp_c + q8h2_c,ok,ok,ok,ASPO2;ASPO4;ASPO6,ok,ok
ASPO4,asp__L_c + mqn8_c --> h_c + iasp_c + mql8_c,ok,ok,ok,ASPO2;ASPO3;ASPO6,ok,ok
ASPO5,asp__L_c + fum_c --> h_c + iasp_c + succ_c,ok,ok,ok,ok,ok,ok
ASPO5_2,asp__L_c + h2o_c + o2_c --> h2o2_c + h_c + nh3_c + oaa_c,ok,ok,ok,ok,ok,ok
ASPO6,asp__L_c + o2_c --> h2o2_c + h_c + iasp_c,ok,ok,ok,ASPO2;ASPO3;ASPO4,ok,ok
ASPT,asp__L_c --> fum_c + nh4_c,ok,ok,ok,ok,ok,ok
ASPTA,akg_c + asp__L_c <=> glu__L_c + oaa_c,ok,ok,ok,ok,ok,ok
ASPabc,asp__L_e + atp_c + h2o_c --> adp_c + asp__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ASPabcpp,asp__L_p + atp_c + h2o_c --> adp_c + asp__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ASPt2r,asp__L_e + h_e --> asp__L_c + h_c,ok,ok,ok,ok,ok,ok
ASPtex,asp__L_e <=> asp__L_p,ok,ok,ok,ok,ok,only when going backwards
ATHRDHr,athr__L_c + nadp_c <=> 2aobut_c + h_c + nadph_c,ok,ok,ok,ok,ok,only when going forwards
ATPHs,atp_c + h2o_c + h_c --> itp_c + nh4_c,ok,ok,ok,ok,ok,ok
ATPPRT,atp_c + prpp_c --> ppi_c + prbatp_c,ok,ok,ok,ok,ok,ok
ATPX5P,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,ok,ok,ok,ok,ok,ok
AT_MBD2,dhlam_c + ibcoa_c <=> 2mpdhl_c + coa_c + h_c,ok,ok,ok,ok,ok,only when going forwards
BDH,bhb_c + nad_c <=> acac_c + h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
BGLA,cellb_c + h2o_c <=> 2.0 glc__D_c,ok,ok,ok,ok,ok,only when going backwards
BGLA1,6pgg_c + h2o_c --> g6p_c + glc__D_c,ok,ok,ok,ok,ok,ok
BGLApp,cellb_p + h2o_p --> 2.0 glc__D_p,ok,ok,ok,ok,ok,ok
BG_CELLB,cellb_e + h2o_e --> 2.0 glc__D_e,ok,ok,ok,ok,ok,ok
BKDA2,3mob_c + lpam_c --> 2mpdhl_c + co2_c,ok,ok,ok,ok,ok,ok
BKDC1,2mbdhl_c + coa_c <=> 2mbcoa_c + dhlam_c,ok,ok,ok,ok,ok,only when going backwards
BMNMSHS,bmn_c + msh_c --> bmnmsh_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
BMNt,bmn_c <=> bmn_e,ok,ok,ok,ok,ok,only when going forwards
BPNT2,h2o_c + paps_c --> aps_c + pi_c,ok,ok,ok,ok,ok,ok
BTCOARx,btcoa_c + h_c + nadh_c --> btal_c + coa_c + nad_c,ok,ok,ok,ok,ok,ok
BTDD_RR,btd_RR_c + nad_c <=> actn__R_c + h_c + nadh_c,ok,ok,ok,ok,ok,btd_RR_c
BTNTe,btn_c <=> btn_e,ok,ok,ok,ok,ok,only when going backwards
BTNt2i,btn_e + h_e --> btn_c + h_c,ok,ok,ok,ok,ok,ok
BUPN,cala_c + h2o_c + 2.0 h_c --> ala_B_c + co2_c + nh4_c,ok,ok,ok,ok,ok,ok
BUTKr,atp_c + but_c <=> adp_c + butpi_c,ok,ok,ok,ok,ok,only when going backwards
BZSCD,bzsuccoa_c + fad_c <=> fadh2_c + phitcoa_c,ok,ok,ok,ok,ok,only when going forwards
BZSCT,bzsucc_c + succoa_c <=> bzsuccoa_c + succ_c,ok,ok,ok,ok,ok,only when going forwards
BZSS,fum_c + tol_c <=> bzsucc_c,ok,ok,ok,ok,ok,only when going forwards
BZt,bz_e <=> bz_c,ok,ok,ok,ok,ok,bz_e;bz_c
CARNabcpp,atp_c + carn_p + h2o_c --> adp_c + carn_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CARNtex,carn_e <=> carn_p,ok,ok,ok,ok,ok,only when going backwards
CAT,2.0 h2o2_c --> 2.0 h2o_c + o2_c,ok,ok,ok,CYTBD;CYTBD2;CYTBD2pp;GTHPi;NADHPO;THIORDXi,ok,ok
CATpp,2.0 h2o2_p --> 2.0 h2o_p + o2_p,ok,ok,ok,ok,ok,ok
CAt4,ca2_c + h_e --> ca2_e + h_c,ok,ok,ok,ok,ok,ok
CAt6,ca2_c + na1_e <=> ca2_e + na1_c,ok,ok,ok,ok,ok,only when going forwards
CBPAH,Ncbmpts_c + 2.0 h2o_c + h_c --> hco3_c + nh4_c + ptrc_c,ok,ok,ok,ok,ok,ok
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,ok,ok,ok,ok,ok,ok
CD2abc1,atp_c + cd2_c + h2o_c --> adp_c + cd2_e + h_c + pi_c,ok,ok,ok,ok,ok,ok
CD2t3pp,cd2_c + h_p --> cd2_p + h_c,ok,ok,ok,ok,ok,ok
CD2t4pp,cd2_c + h_p + k_p --> cd2_p + h_c + k_c,ok,ok,ok,ok,ok,ok
CD2tex,cd2_e <=> cd2_p,ok,ok,ok,ok,ok,ok
CD2tpp,cd2_p --> cd2_c,ok,ok,ok,ok,ok,ok
CDPMEK,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
CELBpts,cellb_e + pep_c --> 6pgg_c + pyr_c,ok,ok,ok,ok,ok,ok
CELBt2,cellb_e + h_e --> cellb_c + h_c,ok,ok,ok,ok,ok,ok
CELLBabc,atp_c + cellb_e + h2o_c --> adp_c + cellb_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CELLBpts_2,cellb_e + 2.0 h_c + pep_c --> cellb6p_c + pyr_c,ok,ok,ok,ok,ok,ok
CGLYabcpp,atp_c + cgly_p + h2o_c --> adp_c + cgly_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CGLYtex,cgly_e <=> cgly_p,ok,ok,ok,ok,ok,only when going backwards
CH4St,ch4s_e <=> ch4s_c,ok,ok,ok,ok,ok,only when going forwards
CHLP,cholp_c + h2o_c --> chol_c + pi_c,ok,ok,ok,ok,ok,ok
CHLabc,atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,ok,ok,CHLabc_rev,ok,ok,ok
CHLabc_rev,atp_c + chol_c + h2o_c --> adp_c + chol_e + h_c + pi_c,ok,ok,CHLabc,ok,ok,ok
CHLabcpp,atp_c + chol_p + h2o_c --> adp_c + chol_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CHLt2,chol_e + h_e --> chol_c + h_c,ok,ok,ok,ok,ok,ok
CHLt3pp,chol_c + h_p --> chol_p + h_c,ok,ok,ok,ok,ok,ok
CHOLK,atp_c + chol_c --> adp_c + cholp_c + h_c,ok,ok,ok,ok,ok,ok
CHOLt4ipp,chol_p + na1_p --> chol_c + na1_c,ok,ok,ok,ok,ok,ok
CHORM,chor_c --> pphn_c,ok,ok,ok,ok,ok,ok
CHORS,3psme_c --> chor_c + pi_c,ok,ok,ok,ok,ok,ok
CIGAMS,atp_c + cys__L_c + igam_c --> amp_c + cigam_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok,ok
CITL,cit_c --> ac_c + oaa_c,ok,ok,ok,ok,ok,ok
CITt_kt,cit_p + h_p --> cit_c + h_c,ok,ok,ok,ok,ok,ok
CITtex,cit_e <=> cit_p,ok,ok,ok,ok,ok,only when going backwards
CLBtex,cellb_e <=> cellb_p,ok,ok,ok,ok,ok,only when going backwards
CLPNH140pp,clpn140_p + h2o_p --> h_p + pa140_p + pg140_p,ok,ok,ok,ok,ok,ok
CLPNH160pp,clpn160_p + h2o_p --> h_p + pa160_p + pg160_p,ok,ok,ok,ok,ok,ok
CLPNH161pp,clpn161_p + h2o_p --> h_p + pa161_p + pg161_p,ok,ok,ok,ok,ok,ok
CLPNH181pp,clpn181_p + h2o_p --> h_p + pa181_p + pg181_p,ok,ok,ok,ok,ok,ok
CLPNS140pp,2.0 pg140_p <=> clpn140_p + glyc_p,ok,ok,ok,ok,ok,only when going backwards
CLPNS160,2.0 pg160_c <=> clpn160_c + glyc_c,ok,ok,ok,ok,ok,ok
CLPNS160pp,2.0 pg160_p <=> clpn160_p + glyc_p,ok,ok,ok,ok,ok,only when going backwards
CLPNS161pp,2.0 pg161_p <=> clpn161_p + glyc_p,ok,ok,ok,ok,ok,only when going backwards
CLPNS181pp,2.0 pg181_p <=> clpn181_p + glyc_p,ok,ok,ok,ok,ok,only when going backwards
CLS,cdpdhdecg_c + pg160_c <=> clpn160_c + cmp_c + h_c,ok,ok,ok,ok,ok,ok
CLt3_2pp,2.0 cl_p + h_c <-- 2.0 cl_c + h_p,ok,ok,ok,ok,ok,ok
CLtipp,cl_p --> cl_c,ok,ok,ok,ok,ok,ok
CMCBTFL,cmcbtt_c + fe3_e --> fcmcbtt_c,ok,ok,ok,ok,ok,ok
CMCBTFU,fcmcbtt_c --> cmcbtt_c + fe3_c,ok,ok,ok,ok,ok,ok
CMPDAi,cmp_c + h2o_c + h_c --> nh4_c + ump_c,ok,ok,ok,ok,ok,ok
CMPtex,cmp_e <=> cmp_p,ok,ok,ok,ok,ok,only when going backwards
CO2t,co2_e <=> co2_c,ok,ok,ok,ok,ok,ok
COBALT2abcpp,atp_c + cobalt2_c + h2o_c --> adp_c + cobalt2_p + h_c + pi_c,ok,ok,Cobalt2abcppI,ok,ok,ok
COBALT2t3pp,cobalt2_c + h_p --> cobalt2_p + h_c,ok,ok,ok,ok,ok,ok
COBALT2tpp,cobalt2_p --> cobalt2_c,ok,ok,ok,ok,ok,ok
COBALTt4pp,cobalt2_c + h_p + k_p --> cobalt2_p + h_c + k_c,ok,ok,ok,ok,ok,ok
COBALTt5,cobalt2_c <=> cobalt2_e,ok,ok,ok,ok,ok,ok
COCO2,co_c + 2.0 fdxox_c + h2o_c <=> co2_c + 2.0 fdxrd_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
COabc,atp_c + cobalt2_e + h2o_c --> adp_c + cobalt2_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
COt_1,co_e <=> co_p,ok,ok,ok,ok,ok,ok
CPPPGO,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,ok,ok,ok,ok,ok,ok
CPPPGO2,2.0 amet_c + cpppg3_c --> 2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c,ok,ok,ok,ok,ok,ok
CREAT,creat_c + h2o_c --> sarcs_c + urea_c,ok,ok,ok,ok,ok,ok
CREATtex,creat_e <=> creat_p,ok,ok,ok,ok,ok,only when going backwards
CREATtpp,creat_p + h_p --> creat_c + h_c,ok,ok,ok,ok,ok,ok
CRO4abcpp,atp_c + cro4_p + h2o_c --> adp_c + cro4_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CRO4t3pp,cro4_c + h_p --> cro4_p + h_c,ok,ok,ok,ok,ok,ok
CS,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
CSND,csn_c + h2o_c + h_c --> nh4_c + ura_c,ok,ok,ok,ok,ok,ok
CSND_1,csn_c + h2o_c --> nh3_c + ura_c,ok,ok,ok,ok,ok,ok
CSNt2,csn_e + h_e --> csn_c + h_c,ok,ok,ok,ok,ok,ok
CTBTabcpp,atp_c + ctbt_p + h2o_c --> adp_c + ctbt_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CTBTt2rpp,ctbt_p + h_p <=> ctbt_c + h_c,ok,ok,ok,ok,ok,only when going forwards
CTECOAI6,tdecoa_c <=> td2coa_c,ok,ok,ok,ok,ok,ok
CTECOAI7,hdcoa_c <=> hdd2coa_c,ok,ok,ok,ok,ok,ok
CTECOAI8,odecoa_c <=> od2coa_c,ok,ok,ok,ok,ok,ok
CTPS1,atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c,ok,ok,ok,ok,ok,ok
CTPS2,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,ok,ok,ok,ok,ok,ok
CU2t4pp,cu2_c + h_p + k_p --> cu2_p + h_c + k_c,ok,ok,ok,ok,ok,ok
CUabcpp,atp_c + cu2_p + h2o_c --> adp_c + cu2_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CYANST,cyan_c + tsul_c --> h_c + so3_c + tcynt_c,ok,ok,ok,ok,ok,ok
CYANt2pp,cyan_p + h_p --> cyan_c + h_c,ok,ok,ok,ok,ok,ok
CYANtex,cyan_e <=> cyan_p,ok,ok,ok,ok,ok,only when going backwards
CYO1b,2.0 focytc_c + 0.5 o2_c --> 2.0 ficytc_c + h2o_c,ok,ok,ok,ok,ok,ok
CYSS,acser_c + h2s_c --> ac_c + cys__L_c + h_c,ok,ok,ok,ok,ok,ok
CYSTA,akg_c + cys__L_c --> glu__L_c + mercppyr_c,ok,ok,ok,ok,ok,ok
CYSTL,cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,ok,ok,ok,ok,ok,ok
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,ok,ok,ok,ok,ok,ok
CYSabc,atp_c + cys__L_e + h2o_c --> adp_c + cys__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
CYSabc2pp,atp_c + cys__L_c + h2o_c --> adp_c + cys__L_p + h_c + pi_c,ok,ok,CYSabcpp,ok,ok,ok
CYSabcpp,atp_c + cys__L_p + h2o_c --> adp_c + cys__L_c + h_c + pi_c,ok,ok,CYSabc2pp,ok,ok,ok
CYStex,cys__L_e <=> cys__L_p,ok,ok,ok,ok,ok,ok
CYStpp,cys__L_c --> cys__L_p,ok,ok,ok,ok,ok,ok
CYTBD,2.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 2.0 h_e + q8_c,ok,ok,ok,CAT;CYTBD2;CYTBD2pp;GTHPi;NADHPO;THIORDXi,ok,ok
CYTBD2,2.0 h_c + mql8_c + 0.5 o2_c --> h2o_c + 2.0 h_e + mqn8_c,ok,ok,ok,CAT;CYTBD;CYTBD2pp;GTHPi;NADHPO;THIORDXi,ok,ok
CYTBD2pp,2.0 h_c + mql8_c + 0.5 o2_c --> h2o_c + 2.0 h_p + mqn8_c,ok,ok,ok,CAT;CYTBD;CYTBD2;GTHPi;NADHPO;THIORDXi,ok,ok
CYTB_B2,2.0 h_c + mql7_c + 0.5 o2_c --> h2o_c + 2.0 h_e + mqn7_c,ok,ok,ok,ok,ok,ok
CYTD,cytd_c + h2o_c + h_c --> nh4_c + uri_c,ok,ok,ok,ok,ok,ok
CYTDH,cytd_c + h2o_c --> csn_c + rib__D_c,ok,ok,ok,ok,ok,ok
CYTDt2pp,cytd_p + h_p --> cytd_c + h_c,ok,ok,ok,ok,ok,ok
CYTDtex,cytd_e <=> cytd_p,ok,ok,ok,ok,ok,ok
CYTK1,atp_c + cmp_c <=> adp_c + cdp_c,ok,ok,ok,ok,ok,ok
CYTK11_1,cytd_c + dgtp_c <=> cmp_c + dgdp_c + h_c,ok,ok,ok,ok,ok,ok
CYTK2,atp_c + dcmp_c <=> adp_c + dcdp_c,ok,ok,ok,ok,ok,ok
CYTOM,amet_c + csn_c <=> 5mcsn_c + ahcys_c + h_c,ok,ok,ok,ok,ok,only when going backwards
Clt,cl_e <=> cl_c,ok,ok,ok,ok,ok,ok
Cobalt2abcppI,atp_c + cobalt2_p + h2o_c --> adp_c + cobalt2_c + h_c + pi_c,ok,ok,COBALT2abcpp,ok,ok,ok
Cotpp,co_p <=> co_c,ok,ok,ok,ok,ok,ok
Cuabc,atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c,ok,ok,Cut1,ok,ok,ok
Cut1,atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c,ok,ok,Cuabc,ok,ok,ok
D5KGK,atp_c + d5kg_c --> adp_c + d5kgp_c + h_c,ok,ok,ok,ok,ok,ok
D5KGPA,d5kgp_c --> dhap_c + msa_c,ok,ok,ok,ok,ok,ok
DABAAT2,24dab_c + akg_c + h_c <=> aspsa_c + glu__L_c,ok,ok,ok,ok,ok,24dab_c
DADK,atp_c + damp_c <=> adp_c + dadp_c,ok,ok,ok,ok,ok,ok
DADNt2,dad_2_e + h_e --> dad_2_c + h_c,ok,ok,ok,ok,ok,ok
DAGK120,12dgr120_c + atp_c --> adp_c + h_c + pa120_c,ok,ok,ok,ok,ok,ok
DAGK140,12dgr140_c + atp_c --> adp_c + h_c + pa140_c,ok,ok,ok,ok,ok,ok
DAGK141,12dgr141_c + atp_c --> adp_c + h_c + pa141_c,ok,ok,ok,ok,ok,ok
DAGK160,12dgr160_c + atp_c --> adp_c + h_c + pa160_c,ok,ok,ok,ok,ok,ok
DAGK161,12dgr161_c + atp_c --> adp_c + h_c + pa161_c,ok,ok,ok,ok,ok,ok
DAGK180,12dgr180_c + atp_c --> adp_c + h_c + pa180_c,ok,ok,ok,ok,ok,ok
DAGK181,12dgr181_c + atp_c --> adp_c + h_c + pa181_c,ok,ok,ok,ok,ok,ok
DALAtex,ala__D_e <=> ala__D_p,ok,ok,ok,ok,ok,only when going forwards
DAPDA,h2o_c + n6all26d_c <=> 26dap_LL_c + ac_c,ok,ok,ok,ok,ok,ok
DAPDC,26dap__M_c + h_c --> co2_c + lys__L_c,ok,ok,ok,ok,ok,ok
DAPE,26dap_LL_c <=> 26dap__M_c,ok,ok,ok,ok,ok,only when going backwards
DARBt3ipp,arab__D_c + h_p --> arab__D_p + h_c,ok,ok,ok,ok,ok,ok
DARBtex,arab__D_e <=> arab__D_p,ok,ok,ok,ok,ok,only when going forwards
DASYN140,ctp_c + h_c + pa140_c --> cdpdtdecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN160,ctp_c + h_c + pa160_c --> cdpdhdecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN180,ctp_c + h_c + pa180_c --> cdpdodecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN181,ctp_c + h_c + pa181_c --> cdpdodec11eg_c + ppi_c,ok,ok,ok,ok,ok,ok
DATPHs,datp_c + h2o_c + h_c --> ditp_c + nh4_c,ok,ok,ok,ok,ok,ok
DB4PS,ru5p__D_c --> db4p_c + for_c + h_c,ok,ok,ok,ok,ok,ok
DCAtex,dca_e <=> dca_p,ok,ok,ok,ok,ok,only when going backwards
DCMPDA,dcmp_c + h2o_c + h_c --> dump_c + nh4_c,ok,ok,ok,ok,ok,ok
DCTPD,dctp_c + h2o_c + h_c --> dutp_c + nh4_c,ok,ok,ok,ok,ok,ok
DCTPD2,ctp_c + h2o_c + h_c --> nh4_c + utp_c,ok,ok,ok,ok,ok,ok
DDGALK,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
DDGLK,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
DDPA,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,ok,ok,ok,ok,ok,ok
DDPGA,4h2oglt_c <=> glx_c + pyr_c,ok,ok,ok,ok,ok,only when going backwards
DDPGALA,2dh3dgal6p_c <=> g3p_c + pyr_c,ok,ok,ok,ok,ok,only when going backwards
DESATPE160,2.0 h_c + 2.0 nadph_c + 2.0 o2_c + pe160_c --> 4.0 h2o_c + 2.0 nadp_c + pe161_c,ok,ok,ok,ok,ok,ok
DESATPG160,2.0 h_c + 2.0 nadph_c + 2.0 o2_c + pg160_c --> 4.0 h2o_c + 2.0 nadp_c + pg161_c,ok,ok,ok,ok,ok,ok
DGK1,atp_c + dgmp_c <=> adp_c + dgdp_c,ok,ok,ok,ok,ok,ok
DHACOAH,23dhacoa_c + h2o_c <=> 3hadpcoa_c,ok,ok,ok,ok,ok,only when going backwards
DHAD1,23dhmb_c --> 3mob_c + h2o_c,ok,ok,ok,ok,ok,ok
DHAD2,23dhmp_c --> 3mop_c + h2o_c,ok,ok,ok,ok,ok,ok
DHAK,atp_c + dha_c --> adp_c + dhap_c + h_c,ok,ok,ok,ok,ok,ok
DHAPT,dha_c + pep_c --> dhap_c + pyr_c,ok,ok,ok,ok,ok,ok
DHBS,23dhb_c + atp_c + h_c --> 23dhba_c + ppi_c,ok,ok,ok,ok,ok,ok
DHBSH_1,23dhbzs_c + h2o_c --> 23dhb_c + ser__L_c,ok,ok,ok,ok,ok,ok
DHBSZ3FEabcpp,atp_c + fe3dhbzs3_p + h2o_c --> adp_c + fe3dhbzs3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DHBSZ3FEtonex,fe3dhbzs3_e + h_p --> fe3dhbzs3_p + h_c,ok,ok,ok,ok,ok,ok
DHBZS2H,23dhbzs2_c + h2o_c --> 2.0 23dhbzs_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
DHBZS3H,23dhbzs3_c + h2o_c --> 23dhbzs2_c + 23dhbzs_c,ok,ok,ok,ok,ok,ok
DHDPRy,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,ok,ok,ok,ok,ok,ok
DHDPS,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,ok,ok,ok,ok,ok,ok
DHFR,dhf_c + h_c + nadph_c <=> nadp_c + thf_c,ok,ok,ok,ok,ok,only when going backwards
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DHNAOT,dhna_c + octdp_c --> 2dmmq8_c + co2_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
DHNPA2r,dhnpt_c <=> 6hmhpt_c + gcald_c,ok,ok,ok,ok,ok,only when going backwards
DHNPA_1,dhnpt_c --> 2ahhmp_c + gcald_c,ok,ok,ok,ok,ok,ok
DHORD2,dhor__S_c + q8_c --> orot_c + q8h2_c,ok,ok,ok,DHORDi,ok,ok
DHORDi,dhor__S_c + o2_c --> h2o2_c + orot_c,ok,ok,ok,DHORD2,ok,ok
DHORTS,dhor__S_c + h2o_c <=> cbasp_c + h_c,ok,ok,ok,ok,ok,only when going forwards
DHPM1,56dura_c + h2o_c --> cala_c + h_c,ok,ok,ok,ok,ok,ok
DHPPDA,25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c,ok,ok,ok,ok,ok,ok
DHPPDA2,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,ok,ok,ok,ok,ok,ok
DHPS2,4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c,ok,ok,ok,ok,ok,ok
DHPt,dhptd_c --> dhptd_e,ok,ok,ok,ok,ok,ok
DHQS,2dda7p_c --> 3dhq_c + pi_c,ok,ok,ok,ok,ok,ok
DHQTi,3dhq_c --> 3dhsk_c + h2o_c,ok,ok,ok,ok,ok,ok
DIPEPabc1,ala_L_asp__L_e + atp_c + h2o_c --> adp_c + ala_L_asp__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc10,atp_c + gly_glu__L_e + h2o_c --> adp_c + gly_glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc12,atp_c + h2o_c + met_L_ala__L_e --> adp_c + h_c + met_L_ala__L_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc13,atp_c + gly_asp__L_e + h2o_c --> adp_c + gly_asp__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc14,atp_c + gly_pro__L_e + h2o_c --> adp_c + gly_pro__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc15,atp_c + cgly_e + h2o_c --> adp_c + cgly_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc3,ala_L_glu__L_e + atp_c + h2o_c --> adp_c + ala_L_glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc8,atp_c + gly_asn__L_e + h2o_c --> adp_c + gly_asn__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DKDID,dkdi_c + h2o_c --> d5kg_c + h_c,ok,ok,ok,ok,ok,ok
DMALRED,fad_c + mal__L_c --> fadh2_c + oaa_c,ok,ok,ok,MDH2;MDH3,ok,ok
