reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
GLCRD,glcr_c --> 5dh4dglc_c + h2o_c,ok,ok,ok,ok,ok,ok
GLCRD_1,glcr_c --> 5d4dglcr_c + h2o_c,ok,ok,ok,ok,ok,ok
GLCRt2r,glcr_e + h_e --> glcr_c + h_c,ok,ok,ok,ok,ok,ok
GLCRt2rpp,glcr_p + h_p --> glcr_c + h_c,ok,ok,ok,ok,ok,ok
GLCRtex,glcr_e <=> glcr_p,ok,ok,ok,ok,ok,only when going backwards
GLCS3_1,4.0 adpglc_c --> 4.0 adp_c + glyg4n_c + 4.0 h_c,ok,ok,ok,ok,ok,ok
GLCURDH,glcur_c + h2o_c + nad_c <=> glcr_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,ok
GLCURt2r,glcur_e + h_e --> glcur_c + h_c,ok,ok,ok,ok,ok,ok
GLCURt2rpp,glcur_p + h_p --> glcur_c + h_c,ok,ok,ok,ok,ok,ok
GLCURtex,glcur_e <=> glcur_p,ok,ok,ok,ok,ok,only when going backwards
GLCabc,atp_c + glc__D_e + h2o_c --> adp_c + glc__D_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLCabcpp,atp_c + glc__D_p + h2o_c --> adp_c + glc__D_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLCpts,glc__D_e + pep_c --> g6p_c + pyr_c,ok,ok,ok,ok,ok,ok
GLCptspp,glc__D_p + pep_c --> g6p_c + pyr_c,ok,ok,ok,ok,ok,ok
GLCt2pp,glc__D_p + h_p --> glc__D_c + h_c,ok,ok,ok,ok,ok,ok
GLDBRAN3,bglyg4n_c --> glyg4n_c,ok,GLBRAN3,GLBRAN3,ok,ok,ok
GLGC,atp_c + g1p_c + h_c --> adpglc_c + ppi_c,ok,ok,ok,ok,ok,ok
GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLNabc,atp_c + gln__L_e + h2o_c --> adp_c + gln__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLNabcpp,atp_c + gln__L_p + h2o_c --> adp_c + gln__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLNtex,gln__L_e <=> gln__L_p,ok,ok,ok,ok,ok,only when going backwards
GLTPD,galt1p_c + nad_c <=> h_c + nadh_c + tag6p__D_c,ok,ok,ok,ok,ok,only when going backwards
GLU5K,atp_c + glu__L_c --> adp_c + glu5p_c,ok,ok,ok,ok,ok,ok
GLUABUTt7pp,4abut_c + glu__L_p <=> 4abut_p + glu__L_c,ok,ok,ok,ok,ok,ok
GLUCYS,atp_c + cys__L_c + glu__L_c --> adp_c + glucys_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLUDxi,glu__L_c + h2o_c + nad_c <=> akg_c + h_c + nadh_c + nh4_c,ok,ok,ok,GLUDy,ok,ok
GLUDy,glu__L_c + h2o_c + nadp_c <=> akg_c + h_c + nadph_c + nh4_c,ok,ok,ok,GLUDxi,ok,ok
GLUN,gln__L_c + h2o_c --> glu__L_c + nh4_c,ok,ok,ok,ok,ok,ok
GLUNpp,gln__L_p + h2o_p --> glu__L_p + nh4_p,ok,ok,ok,ok,ok,ok
GLUPRT,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,ok,ok,ok,ok,ok,ok
GLUR,glu__D_c <=> glu__L_c,ok,ok,ok,ok,ok,ok
GLUSfx,akg_c + 2.0 fdxrd_c + gln__L_c + 2.0 h_c --> 2.0 fdxox_c + 2.0 glu__L_c,ok,ok,ok,ok,ok,ok
GLUSx,akg_c + gln__L_c + h_c + nadh_c --> 2.0 glu__L_c + nad_c,ok,ok,ok,GLUSy,ok,ok
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,ok,ok,ok,GLUSx,ok,ok
GLUTARH,akg_c + glutar_c + o2_c --> S2hglut_c + co2_c + succ_c,ok,ok,ok,ok,ok,ok
GLUTRR,glutrna_c + h_c + nadph_c --> glu1sa_c + nadp_c + trnaglu_c,ok,ok,ok,ok,ok,ok
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,ok,ok,ok,ok,ok,ok
GLUabc,atp_c + glu__L_e + h2o_c --> adp_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLUabcpp,atp_c + glu__L_p + h2o_c --> adp_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLUt2rpp,glu__L_p + h_p --> glu__L_c + h_c,ok,ok,ok,ok,ok,ok
GLUt4,glu__L_e + na1_e --> glu__L_c + na1_c,ok,ok,ok,ok,ok,ok
GLUt4pp,glu__L_p + na1_p --> glu__L_c + na1_c,ok,ok,ok,ok,ok,ok
GLXCL,2.0 glx_c + h_c --> 2h3oppan_c + co2_c,ok,ok,ok,ok,ok,ok
GLXO1,glx_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + oxa_c,ok,ok,ok,ok,ok,ok
GLYALDDr,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,ok
GLYBACT1r,coa_c + dhcrncoa_c <=> accoa_c + glybcoa_c,ok,ok,ok,ok,ok,only when going backwards
GLYBCOAT,glybcoa_c + h2o_c --> coa_c + glyb_c + h_c,ok,ok,ok,ok,ok,ok
GLYBabc,atp_c + glyb_e + h2o_c --> adp_c + glyb_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYBabcpp,atp_c + glyb_p + h2o_c --> adp_c + glyb_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYBt2pp,glyb_p + h_p --> glyb_c + h_c,ok,ok,GLYBt3pp,ok,ok,ok
GLYBt3pp,glyb_c + h_p --> glyb_p + h_c,ok,ok,GLYBt2pp,ok,ok,ok
GLYBtex,glyb_e <=> glyb_p,ok,ok,ok,ok,ok,ok
GLYC2Pabcpp,atp_c + glyc2p_p + h2o_c --> adp_c + glyc2p_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYC2Ptex,glyc2p_e <=> glyc2p_p,ok,ok,ok,ok,ok,only when going backwards
GLYC3Pabc,atp_c + glyc3p_e + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYC3Pabcpp,atp_c + glyc3p_p + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYC3Ptex,glyc3p_e <=> glyc3p_p,ok,ok,ok,ok,ok,only when going backwards
GLYCAt2rpp,glyc__R_p + h_p --> glyc__R_c + h_c,ok,ok,ok,ok,ok,ok
GLYCAtex,glyc__R_e <=> glyc__R_p,ok,ok,ok,ok,ok,only when going backwards
GLYCK,atp_c + glyc__R_c --> 3pg_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,ok,ok,ok,ok,ok,ok
GLYCLTDx,glx_c + h_c + nadh_c --> glyclt_c + nad_c,ok,ok,ok,GLYCLTDy;GLYCTO1;GLYCTO2;GLYCTO3,ok,ok
GLYCLTDy,glx_c + h_c + nadph_c --> glyclt_c + nadp_c,ok,ok,ok,GLYCLTDx;GLYCTO1;GLYCTO2;GLYCTO3,ok,ok
GLYCLTt2r,glyclt_e + h_e --> glyclt_c + h_c,ok,ok,ok,ok,ok,ok
GLYCLTt2rpp,glyclt_p + h_p --> glyclt_c + h_c,ok,ok,ok,ok,ok,ok
GLYCLTtex,glyclt_e <=> glyclt_p,ok,ok,ok,ok,ok,only when going backwards
GLYCTO1,glyclt_c + o2_c --> glx_c + h2o2_c,ok,ok,ok,GLYCLTDx;GLYCLTDy;GLYCTO2;GLYCTO3,ok,ok
GLYCTO2,glyclt_c + q8_c --> glx_c + q8h2_c,ok,ok,ok,GLYCLTDx;GLYCLTDy;GLYCTO1;GLYCTO3,ok,ok
GLYCTO3,glyclt_c + mqn8_c --> glx_c + mql8_c,ok,ok,ok,GLYCLTDx;GLYCLTDy;GLYCTO1;GLYCTO2,ok,ok
GLYCTO4,2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,ok,ok,ok,ok,ok,ok
GLYCtex,glyc_e <=> glyc_p,ok,ok,ok,ok,ok,ok
GLYCtpp,glyc_c <=> glyc_p,ok,ok,ok,ok,ok,ok
GLYGLNabcpp,atp_c + glygln_p + h2o_c --> adp_c + glygln_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYGLNtex,glygln_e <=> glygln_p,ok,ok,ok,ok,ok,only when going backwards
GLYGLUabcpp,atp_c + glyglu_p + h2o_c --> adp_c + glyglu_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYGLUtex,glyglu_e <=> glyglu_p,ok,ok,ok,ok,ok,only when going backwards
GLYGLYCNc,glygly_c + h2o_c --> 2.0 gly_c,ok,ok,ok,ok,ok,ok
GLYGLYabcpp,atp_c + glygly_p + h2o_c --> adp_c + glygly_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYGLYtex,glygly_e <=> glygly_p,ok,ok,ok,ok,ok,only when going backwards
GLYK,atp_c + glyc_c --> adp_c + glyc3p_c + h_c,ok,ok,ok,ok,ok,ok
GLYMETabcpp,atp_c + glymet_p + h2o_c --> adp_c + glymet_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYMETtex,glymet_e <=> glymet_p,ok,ok,ok,ok,ok,only when going backwards
GLYO1,gly_c + h2o_c + o2_c --> glx_c + h2o2_c + nh4_c,ok,ok,ok,ok,ok,ok
GLYOX,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,ok,ok,ok,ok,ok,ok
GLYOX3,h2o_c + mthgxl_c --> h_c + lac__D_c,ok,ok,ok,ok,ok,ok
GLYPHEHYc,glyphe_c + h2o_c --> gly_c + phe__L_c,ok,ok,ok,ok,ok,ok
GLYPHEabcpp,atp_c + glyphe_p + h2o_c --> adp_c + glyphe_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYPHEtex,glyphe_e <=> glyphe_p,ok,ok,ok,ok,ok,only when going backwards
GLYSERabcpp,atp_c + glyser_p + h2o_c --> adp_c + glyser_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYSERtex,glyser_e <=> glyser_p,ok,ok,ok,ok,ok,only when going backwards
GLYTA,glu__L_c + glx_c --> akg_c + gly_c,ok,ok,ok,ok,ok,ok
GLYabc,atp_c + gly_e + h2o_c --> adp_c + gly_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYabcpp,atp_c + gly_p + h2o_c --> adp_c + gly_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GLYtex,gly_e <=> gly_p,ok,ok,ok,ok,ok,only when going backwards
GMPS,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok,ok
GMPS2,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok,ok
GNK_1,atp_c + glcn_c --> 6pgc_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
GNKr,atp_c + glcn__D_c <=> 6pgc_c + adp_c + h_c,ok,ok,ok,ok,ok,only when going backwards
GNP,6pgc_c + h2o_c --> glcn_c + pi_c,ok,ok,ok,ok,ok,ok
GPDDA1,g3pc_c + h2o_c --> chol_c + glyc3p_c + h_c,ok,ok,ok,ok,ok,ok
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,ok,ok,ok,ok,ok,ok
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,ok,ok,ok,ok,ok,ok
GPDDA4,g3pg_c + h2o_c --> glyc3p_c + glyc_c + h_c,ok,ok,ok,ok,ok,ok
GPDDA5,g3pi_c + h2o_c --> glyc3p_c + h_c + inost_c,ok,ok,ok,ok,ok,ok
GRTT,grdp_c + ipdp_c --> frdp_c + ppi_c,ok,ok,ok,ok,ok,ok
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,ok,ok,ok,ok,ok,ok
GSNt3pp,gsn_c + h_p --> gsn_p + h_c,ok,ok,ok,ok,ok,ok
GSNtex,gsn_e <=> gsn_p,ok,ok,ok,ok,ok,only when going forwards
GTHOr,gthox_c + h_c + nadph_c <=> 2.0 gthrd_c + nadp_c,ok,ok,ok,ok,ok,only when going backwards
GTHPi,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c,ok,ok,ok,CAT;CYTBD;CYTBD2pp;CYTBDpp;CYTBO3_4pp;NADHPO;THIORDXi,ok,ok
GTHRDH_syn,gthrd_c + h2o_c --> cgly_c + glu__L_c,ok,ok,ok,ok,ok,ok
GTHRDHpp,gthrd_p + h2o_p --> cgly_p + glu__L_p,ok,ok,ok,ok,ok,ok
GTHRDabcpp,atp_c + gthrd_p + h2o_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GTHRDt2_1,atp_c + gthrd_e + h2o_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GTHRDtex,gthrd_e <=> gthrd_p,ok,ok,ok,ok,ok,only when going backwards
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GTMLT,ala__L_c + gthrd_c --> cgly_c + gluala_c,ok,ok,ok,ok,ok,ok
GTPCI,gtp_c + h2o_c --> ahdt_c + for_c + h_c,ok,ok,ok,ok,ok,ok
GTPCII,gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok,ok
GTPCII2,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok,ok
GTPDPDP,gdptp_c + h2o_c --> h_c + pi_c + ppgpp_c,ok,ok,ok,ok,ok,ok
GTPDPK,atp_c + gtp_c --> amp_c + gdptp_c + h_c,ok,ok,ok,ok,ok,ok
GTPHs,gtp_c + h2o_c + h_c --> nh4_c + xtp_c,ok,ok,ok,ok,ok,ok
GUACYC,gtp_c --> 35cgmp_c + ppi_c,ok,ok,ok,ok,ok,ok
GUAD,gua_c + h2o_c + h_c --> nh4_c + xan_c,ok,ok,ok,ok,ok,ok
GUAPRT,gua_c + prpp_c --> gmp_c + ppi_c,ok,ok,ok,ok,ok,ok
GUAt,gua_e <=> gua_c,ok,ok,ok,ok,ok,ok
GUAt2pp,gua_p + h_p --> gua_c + h_c,ok,ok,ok,ok,ok,ok
GUAtex,gua_e <=> gua_p,ok,ok,ok,ok,ok,only when going backwards
GUDBUTNAH,4gudbutn_c + h2o_c --> 4abut_c + urea_c,ok,ok,ok,ok,ok,ok
GalMr,glc__aD_c <=> glc__bD_c,ok,ok,ok,ok,ok,glc__aD_c;glc__bD_c
H2Ot,h2o_e <=> h2o_c,ok,ok,ok,ok,ok,ok
H2Otex,h2o_e <=> h2o_p,ok,ok,ok,ok,ok,ok
H2Otpp,h2o_p <=> h2o_c,ok,ok,ok,ok,ok,ok
H2St1,h2s_c <=> h2s_e,ok,ok,ok,ok,ok,ok
H2tex,h2_e <=> h2_p,ok,ok,ok,ok,ok,only when going backwards
H2tpp,h2_p <=> h2_c,ok,ok,ok,ok,ok,only when going backwards
HACD1,aacoa_c + h_c + nadh_c <=> 3hbcoa_c + nad_c,ok,ok,ok,ok,ok,ok
HACD10i,3hhpcoa_c + nad_c --> 3ohpcoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD11i,3hnonacoa_c + nad_c --> 3ononacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD12i,3hpdecacoa_c + nad_c --> 3opdecacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD13i,3hpnonacoa_c + nad_c --> 3opnonacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD14i,3hpoctacoa_c + nad_c --> 3opoctacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD15i,3hphpcoa_c + nad_c --> 3ophpcoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD16i,3hphxacoa_c + nad_c --> 3ophxacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD17i,3hpptcoa_c + nad_c --> 3opptcoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD18i,3hpbcoa_c + nad_c --> 3opbcoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD19i,3h6athcoa_c + nad_c --> 3o6athcoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD1_1,aacoa_c + h_c + nadh_c <=> 3hbycoa_c + nad_c,ok,ok,ok,ok,ok,ok
HACD2,3ohcoa_c + h_c + nadh_c <=> 3hhcoa_c + nad_c,ok,HACD2i,HACD2i,ok,ok,ok
HACD20i,3hvacccoa_c + nad_c --> 3ovacccoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD21i,3hhdccoa_c + nad_c --> 3ohdccoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD22i,3htdccoa_c + nad_c --> 3otdccoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD23i,3hddccoa_c + nad_c --> 3oddccoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD24i,3hodecoa_c + nad_c --> 3oodecoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD25i,3hhdd7coa_c + nad_c --> 3ohdd7coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD26i,3hdd5coa_c + nad_c --> 3odd5coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD27i,3hptslacoa_c + nad_c --> 3optslacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD28i,3hhdd4coa_c + nad_c --> 3ohdd4coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD29i,3hlnlccoa_c + nad_c --> 3olnlccoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD2i,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c,ok,HACD2,HACD2,ok,ok,ok
HACD3,3oocoa_c + h_c + nadh_c <=> 3hocoa_c + nad_c,ok,HACD3i,HACD3i,ok,ok,ok
HACD30i,3hhd710coa_c + nad_c --> 3ohd710coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD31i,3hhd58coa_c + nad_c --> 3ohd58coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD32i,3hdd6coa_c + nad_c --> 3odd6coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD33i,3hdec4coa_c + nad_c --> 3odec4coa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD3i,3hocoa_c + nad_c --> 3oocoa_c + h_c + nadh_c,ok,HACD3,HACD3,ok,ok,ok
HACD4,3odcoa_c + h_c + nadh_c <=> 3hdcoa_c + nad_c,ok,HACD4i,HACD4i,ok,ok,ok
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,ok,HACD4,HACD4,ok,ok,ok
HACD5,3oddcoa_c + h_c + nadh_c <=> 3hddcoa_c + nad_c,ok,HACD5i,HACD5i,ok,ok,ok
HACD5i,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c,ok,HACD5,HACD5,ok,ok,ok
HACD6,3otdcoa_c + h_c + nadh_c <=> 3htdcoa_c + nad_c,ok,HACD6i,HACD6i,ok,ok,ok
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,ok,HACD6,HACD6,ok,ok,ok
HACD7,3ohdcoa_c + h_c + nadh_c <=> 3hhdcoa_c + nad_c,ok,HACD7i,HACD7i,ok,ok,ok
HACD7i,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c,ok,HACD7,HACD7,ok,ok,ok
HACD8i,3hodcoa_c + nad_c --> 3ohodcoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HACD9,3hmbcoa_c + nad_c <=> 2maacoa_c + h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
HACOADr,3hmp_c + nad_c --> h_c + mmalsa__S_c + nadh_c,ok,ok,ok,ok,ok,ok
HADPCOADH3,3hadpcoa_c + nad_c <=> h_c + nadh_c + oxadpcoa_c,ok,ok,ok,ok,ok,only when going backwards
HAT40tex,3h4atb_p <=> 3h4atb_e,ok,ok,ok,ok,ok,only when going backwards
HAT40tpp,3h4atb_p <=> 3h4atb_c,ok,ok,ok,ok,ok,only when going forwards
HATBH,3h4atbcoa_c + h2o_c --> 3h4atb_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
HBCH,3hbcoa_c + 4.0 h_c --> ctncoa_c + h2o_c,ok,ok,ok,ok,ok,ok
HBCHLR,3hbcoa__R_c <=> b2coa_c + h2o_c,ok,ok,ok,ok,ok,only when going backwards
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,ok,ok,ok,ok,ok,ok
HCO3E,co2_c + h2o_c <=> h_c + hco3_c,ok,ok,ok,ok,ok,ok
HCO3tex,hco3_e <=> hco3_p,ok,ok,ok,ok,ok,only when going backwards
HCYSMT,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,ok,ok,ok,ok,ok,ok
HDH,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,ok,ok,ok,ok,ok,ok
HEMEOS,frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,ok,ok,ok,ok,ok,ok
HEX1,atp_c + glc__D_c --> adp_c + g6p_c + h_c,ok,ok,ok,ok,ok,ok
HEX7,atp_c + fru_c --> adp_c + f6p_c + h_c,ok,ok,ok,ok,ok,ok
HEXSabc,atp_c + h2o_c + hexs_e --> adp_c + h_c + hexs_c + pi_c,ok,ok,ok,ok,ok,ok
HGNTOR,hgentis_c + o2_c --> 4mlacac_c + h_c,ok,ok,ok,ok,ok,ok
HHDDI,2hh24dd_c <=> 2ohed_c,ok,ok,ok,ok,ok,only when going backwards
HIBD,3hmp_c + nad_c --> 2mop_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
HIBDkt,3hmp_c + nad_c --> h_c + mmtsa_c + nadh_c,ok,ok,ok,ok,ok,ok
HISDr,his__L_c --> nh4_c + urcan_c,ok,ok,ok,ok,ok,ok
HISGLYabcpp,atp_c + h2o_c + hisgly_p --> adp_c + h_c + hisgly_c + pi_c,ok,ok,ok,ok,ok,ok
HISGLYtex,hisgly_e <=> hisgly_p,ok,ok,ok,ok,ok,only when going backwards
HISHISabcpp,atp_c + h2o_c + hishis_p --> adp_c + h_c + hishis_c + pi_c,ok,ok,ok,ok,ok,ok
HISHIStex,hishis_e <=> hishis_p,ok,ok,ok,ok,ok,only when going backwards
HISTP,h2o_c + hisp_c --> histd_c + pi_c,ok,ok,ok,ok,ok,ok
HISabc,atp_c + h2o_c + his__L_e --> adp_c + h_c + his__L_c + pi_c,ok,ok,ok,ok,ok,ok
HISabcpp,atp_c + h2o_c + his__L_p --> adp_c + h_c + his__L_c + pi_c,ok,ok,ok,ok,ok,ok
HISt2rpp,h_p + his__L_p --> h_c + his__L_c,ok,ok,ok,ok,ok,ok
HIStex,his__L_e <=> his__L_p,ok,ok,ok,ok,ok,only when going backwards
HIUH_c,5hiu_c + h2o_c <=> 5houdic_c,ok,ok,ok,ok,ok,only when going backwards
HKtpp,atp_c + h2o_c + k_p --> adp_c + h_p + k_c + pi_c,ok,ok,ok,ok,ok,ok
HMBS,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,ok,ok,ok,ok,ok,ok
HMGL,hmgcoa_c --> acac_c + accoa_c,HMGL_2,ok,ok,ok,ok,ok
HMGL_2,hmgcoa_c --> acac_c + accoa_c,HMGL,ok,ok,ok,ok,ok
HMPK1,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
HMPK2,4ahmmp_c + ctp_c --> 4ampm_c + cdp_c + h_c,ok,ok,ok,ok,ok,ok
HMPK3,4ahmmp_c + utp_c --> 4ampm_c + h_c + udp_c,ok,ok,ok,ok,ok,ok
HMPK4,4ahmmp_c + gtp_c --> 4ampm_c + gdp_c + h_c,ok,ok,ok,ok,ok,ok
HMPSCD,hmpscoa_c + nad_c <=> h_c + nadh_c + sbzcoa_c,ok,ok,ok,ok,ok,ok
HMR_6515,mercppyr_c + so3_c --> pyr_c + tsul_c,ok,ok,ok,ok,ok,ok
HMSH,2hmcnsad_c + h2o_c --> for_c + 2.0 h_c + op4en_c,ok,ok,ok,ok,ok,ok
HOMt2pp,h_p + hom__L_c --> h_c + hom__L_p,ok,ok,ok,ok,ok,ok
HOMtex,hom__L_e <=> hom__L_p,ok,ok,ok,ok,ok,only when going forwards
HOPNTAL,4h2opntn_c --> acald_c + pyr_c,ok,ok,ok,ok,ok,ok
HOXPRx,glyc__R_c + nad_c <=> 2h3opp_c + h_c + nadh_c,ok,ok,ok,ok,ok,only when going forwards
HPA3MO,4hphac_c + h_c + nadh_c + o2_c --> 34dhpha_c + h2o_c + nad_c,ok,ok,ok,ok,ok,ok
HPACt2r,4hphac_e + h_e --> 4hphac_c + h_c,ok,ok,ok,ok,ok,ok
HPAtex,4hphac_e <=> 4hphac_p,ok,ok,ok,ok,ok,only when going backwards
HPAtexi,hpta_e --> hpta_p,ok,ok,ok,ok,ok,ok
HPHACA,2hyoxplac_c + h_c + nadh_c + o2_c --> h2o_c + hgentis_c + nad_c,ok,ok,ok,ok,ok,ok
HPPK,2ahhmp_c + atp_c --> 2ahhmd_c + amp_c + h_c,ok,ok,ok,ok,ok,ok
HPPK2,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,ok,ok,ok,ok,ok,ok
HPROx,4hpro_LT_c + nad_c <=> 1p3h5c_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
HPYRI,hpyr_c <=> 2h3oppan_c,ok,ok,ok,ok,ok,ok
HPYRP,3php_c + h2o_c --> hpyr_c + pi_c,ok,ok,ok,ok,ok,ok
HPYRRx,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c,ok,ok,ok,HPYRRy,ok,ok
HPYRRy,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c,ok,ok,ok,HPYRRx,ok,ok
HSDy,hom__L_c + nadp_c <=> aspsa_c + h_c + nadph_c,ok,ok,ok,ok,ok,only when going forwards
HSERTA,accoa_c + hom__L_c --> achms_c + coa_c,ok,ok,ok,ok,ok,ok
HSK,atp_c + hom__L_c --> adp_c + h_c + phom_c,ok,ok,ok,ok,ok,ok
HSTPT,glu__L_c + imacp_c --> akg_c + hisp_c,ok,HSTPTr,ok,ok,ok,ok
HSTPTr,glu__L_c + imacp_c <=> akg_c + hisp_c,ok,HSTPT,ok,ok,ok,ok
HVCD,3optcoa_c + h_c + nadh_c <=> 3hptcoa_c + nad_c,ok,ok,ok,ok,ok,only when going forwards
HXAND,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c,ok,ok,ok,ok,ok,ok
HXANt2pp,h_p + hxan_p --> h_c + hxan_c,ok,ok,ok,ok,ok,ok
HXAtex,hxa_e <=> hxa_p,ok,ok,ok,ok,ok,only when going backwards
HXCT,accoa_c + hxa_c --> ac_c + hxcoa_c,ok,ok,ok,ok,ok,ok
HXPRT,hxan_c + prpp_c --> imp_c + ppi_c,ok,ok,ok,ok,ok,ok
