reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,loop_test,dead_end_test,dilution_test,pathway
GLYSERtex,glyser_e <=> glyser_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
GLYTYRAP,gly_tyr_c + h2o_c <=> gly_c + tyr__L_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
GLYTYRabc,atp_c + gly_tyr_e + h2o_c --> adp_c + gly_tyr_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GLYabc,atp_c + gly_e + h2o_c --> adp_c + gly_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GLYabcpp,atp_c + gly_p + h2o_c --> adp_c + gly_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GLYtex,gly_e <=> gly_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
GMPS2,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GMPtex,gmp_e <=> gmp_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
GND,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GNK,atp_c + glcn_c --> 6pgc_c + adp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GNNUC,gsn_c + h2o_c --> gua_c + rib__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GPDDA1,g3pc_c + h2o_c --> chol_c + glyc3p_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GRTT,grdp_c + ipdp_c --> frdp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,ok,ok,ok,N/A,N/A,ok,ok,grxox_c;grxrd_c,16
GSNt2,gsn_e + h_e --> gsn_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GSNt2pp,gsn_p + h_p --> gsn_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GSNtex,gsn_e <=> gsn_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GTHOr,gthox_c + h_c + nadph_c <=> 2.0 gthrd_c + nadp_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
GTHPi,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GTHRDHpp,gthrd_p + h2o_p --> cgly_p + glu__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GTHRDabc2pp,atp_c + gthrd_c + h2o_c --> adp_c + gthrd_p + h_c + pi_c,ok,ok,GTHRDabcpp,N/A,N/A,ok,ok,ok,0
GTHRDabcpp,atp_c + gthrd_p + h2o_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,GTHRDabc2pp,N/A,N/A,ok,ok,ok,0
GTHRDt2_1,atp_c + gthrd_e + h2o_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GTPCI,gtp_c + h2o_c --> ahdt_c + for_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ahdt_c,7
GTPCII,gtp_c + 3.0 h2o_c --> 25dhpp_c + for_c + 2.0 h_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,25dhpp_c,40
GTPCII2,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,25drapp_c,40
GTPDPK,atp_c + gtp_c --> amp_c + gdptp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GTPH1,gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GTPHs,gtp_c + h2o_c + h_c --> nh4_c + xtp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GUACYC,gtp_c --> 35cgmp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GUAPRT,gua_c + prpp_c --> gmp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GUAt2pp,gua_p + h_p --> gua_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GUAt2r,gua_e + h_e --> gua_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
GUAtpp,gua_p <=> gua_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
GUI1,glcur_c <=> fruur_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
GUI2,galur_c <=> tagur_c,ok,ok,ok,N/A,N/A,ok,tagur_c,always blocked,14
GalMr,glc__aD_c <=> glc__bD_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
H2ASE_syn,h_c + nadph_c <=> h2_c + nadp_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
H2CO3D,co2_c + h2o_c <=> h2co3_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
H2CO3D2,h_c + hco3_c <=> h2co3_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
H2O2tex,h2o2_e <=> h2o2_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
H2Ot,h2o_e <=> h2o_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
H2Otex,h2o_e <=> h2o_p,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
H2Otpp,h2o_p <=> h2o_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
H2SO,h2s_c + 2.0 o2_c --> 2.0 h_c + so4_c,ok,ok,ok,N/A,N/A,ok,ok,so4_c,1
H2St1,h2s_c <=> h2s_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0
H2tpp,h2_p <=> h2_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HACD1,aacoa_c + h_c + nadh_c <=> 3hbcoa_c + nad_c,ok,HACD1i,HACD1i,N/A,N/A,in loop,ok,ok,0
HACD10i,3hhpcoa_c + nad_c --> 3ohpcoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hhpcoa_c;3ohpcoa_c,20
HACD11i,3hnonacoa_c + nad_c --> 3ononacoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hnonacoa_c;3ononacoa_c,11
HACD12i,3hpdecacoa_c + nad_c --> 3opdecacoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hpdecacoa_c;3opdecacoa_c,36
HACD13i,3hpnonacoa_c + nad_c --> 3opnonacoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hpnonacoa_c;3opnonacoa_c,26
HACD14i,3hpoctacoa_c + nad_c --> 3opoctacoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hpoctacoa_c;3opoctacoa_c,12
HACD15i,3hphpcoa_c + nad_c --> 3ophpcoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hphpcoa_c;3ophpcoa_c,25
HACD16i,3hphxacoa_c + nad_c --> 3ophxacoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hphxacoa_c;3ophxacoa_c,4
HACD17i,3hpptcoa_c + nad_c --> 3opptcoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,3hpptcoa_c;3opptcoa_c,34
HACD18i,3hpbcoa_c + nad_c --> 3opbcoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HACD19i,3h6athcoa_c + nad_c --> 3o6athcoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HACD1_1,aacoa_c + h_c + nadh_c <=> 3hbycoa_c + nad_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD1i,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c,ok,HACD1,HACD1,N/A,N/A,in loop,ok,ok,0
HACD2,3ohcoa_c + h_c + nadh_c <=> 3hhcoa_c + nad_c,ok,HACD2i,HACD2i,N/A,N/A,in loop,ok,ok,0
HACD21i,3hhdccoa_c + nad_c --> 3ohdccoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD22i,3htdccoa_c + nad_c --> 3otdccoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD23i,3hddccoa_c + nad_c --> 3oddccoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD24i,3hodecoa_c + nad_c --> 3oodecoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD25i,3hhdd7coa_c + nad_c --> 3ohdd7coa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD26i,3hdd5coa_c + nad_c --> 3odd5coa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD2i,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c,ok,HACD2,HACD2,N/A,N/A,in loop,ok,ok,0
HACD3,3oocoa_c + h_c + nadh_c <=> 3hocoa_c + nad_c,ok,HACD3i,HACD3i,N/A,N/A,in loop,ok,ok,0
HACD31i,3hhd58coa_c + nad_c --> 3ohd58coa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HACD32i,3hdd6coa_c + nad_c --> 3odd6coa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD33i,3hdec4coa_c + nad_c --> 3odec4coa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HACD3i,3hocoa_c + nad_c --> 3oocoa_c + h_c + nadh_c,ok,HACD3,HACD3,N/A,N/A,in loop,ok,ok,0
HACD4,3odcoa_c + h_c + nadh_c <=> 3hdcoa_c + nad_c,ok,HACD4i,HACD4i,N/A,N/A,in loop,ok,ok,0
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,ok,HACD4,HACD4,N/A,N/A,in loop,ok,ok,0
HACD5,3oddcoa_c + h_c + nadh_c <=> 3hddcoa_c + nad_c,ok,HACD5i,HACD5i,N/A,N/A,in loop,ok,ok,0
HACD5i,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c,ok,HACD5,HACD5,N/A,N/A,in loop,ok,ok,0
HACD6,3otdcoa_c + h_c + nadh_c <=> 3htdcoa_c + nad_c,ok,HACD6i,HACD6i,N/A,N/A,in loop,ok,ok,0
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,ok,HACD6,HACD6,N/A,N/A,in loop,ok,ok,0
HACD7,3ohdcoa_c + h_c + nadh_c <=> 3hhdcoa_c + nad_c,ok,HACD7i,HACD7i,N/A,N/A,in loop,ok,ok,0
HACD7i,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c,ok,HACD7,HACD7,N/A,N/A,in loop,ok,ok,0
HACD8,3ohodcoa_c + h_c + nadh_c <=> 3hodcoa_c + nad_c,ok,HACD8i,HACD8i,N/A,N/A,in loop,ok,ok,0
HACD8i,3hodcoa_c + nad_c --> 3ohodcoa_c + h_c + nadh_c,ok,HACD8,HACD8,N/A,N/A,in loop,ok,ok,0
HACD9,3hmbcoa_c + nad_c <=> 2maacoa_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HADPCOADH3,3hadpcoa_c + nad_c <=> h_c + nadh_c + oxadpcoa_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HAT40tex,3h4atb_p <=> 3h4atb_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HAT40tpp,3h4atb_p <=> 3h4atb_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
HATBH,3h4atbcoa_c + h2o_c --> 3h4atb_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HBCE,3hbcoa_c <=> 3hbcoa__R_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HBCHLR,3hbcoa__R_c <=> b2coa_c + h2o_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HBRCH,3hbcoa__R_c + h2o_c --> bhb_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HCO3E,co2_c + h2o_c <=> h_c + hco3_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HCYSMT,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HDECH,1hdecg3p_c + h2o_c <=> glyc3p_c + 3.0 h_c + hdcea_c,ok,ok,ok,N/A,N/A,ok,ok,1hdecg3p_c,1
HEMEOS,frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HEMEti,atp_c + h2o_c + pheme_e --> adp_c + h_c + pheme_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HETZK,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,4mhetz_c;4mpetz_c,9
HEX1,atp_c + glc__D_c --> adp_c + g6p_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HEX4,atp_c + man_c --> adp_c + h_c + man6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HEX7,atp_c + fru_c --> adp_c + f6p_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HEXTT,hexdp_c + ipdp_c --> hepdp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,hexdp_c;hepdp_c,27
HG2t3pp,h_p + hg2_c --> h_c + hg2_p,ok,ok,ok,N/A,N/A,ok,ok,hg2_c;hg2_p,41
HG2tppi,hg2_p --> hg2_c,ok,ok,ok,N/A,N/A,ok,ok,hg2_p;hg2_c,41
HIBDkt,3hmp_c + nad_c --> h_c + mmtsa_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HISDr,his__L_c --> nh4_c + urcan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HISGLYabcpp,atp_c + h2o_c + hisgly_p --> adp_c + h_c + hisgly_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HISGLYtex,hisgly_e <=> hisgly_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HISHISabcpp,atp_c + h2o_c + hishis_p --> adp_c + h_c + hishis_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HISHIStex,hishis_e <=> hishis_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HISTD,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HISTP,h2o_c + hisp_c --> histd_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HISabc,atp_c + h2o_c + his__L_e --> adp_c + h_c + his__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HKtpp,atp_c + h2o_c + k_p --> adp_c + h_p + k_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HMBS,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,ok,ok,ok,N/A,N/A,ok,ok,ppbng_c;hmbil_c,13
HMEDR,2.0 h_c + hmbpp_c + nadh_c --> h2o_c + ipdp_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,hmbpp_c,9
HMEDS,2mecdp_c + 2.0 fdxrd_c --> 2.0 fdxox_c + h2o_c + hmbpp_c,ok,ok,ok,N/A,N/A,ok,ok,2mecdp_c;fdxrd_c;fdxox_c;hmbpp_c,9
HMGCOAR,coa_c + mev__R_c + 2.0 nadp_c <=> 2.0 h_c + hmgcoa_c + 2.0 nadph_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
HMGCOAS,coa_c + h_c + hmgcoa_c <-- aacoa_c + accoa_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HMGL_2,hmgcoa_c --> acac_c + accoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HMPK1,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,4ahmmp_c;4ampm_c,9
HMPPtr,4ahmmp_e + atp_c + h2o_c --> 4ahmmp_c + adp_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,4ahmmp_e;4ahmmp_c,9
HMPSCD,hmpscoa_c + nad_c <=> h_c + nadh_c + sbzcoa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
HOMt2pp,h_p + hom__L_c --> h_c + hom__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HOMtex,hom__L_e <=> hom__L_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
HPPK,2ahhmp_c + atp_c --> 2ahhmd_c + amp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,2ahhmp_c;2ahhmd_c,7
HPPK2,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,6hmhpt_c;6hmhptpp_c,7
HPROx,4hpro_LT_c + nad_c <=> 1p3h5c_c + 2.0 h_c + nadh_c,ok,PY5CCR,PY5CCR,N/A,N/A,in loop,ok,ok,0
HPYRI,hpyr_c <=> 2h3oppan_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HPYRP,3php_c + h2o_c --> hpyr_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HPYRRx,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HPYRRy,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HQNt6,h_e + hqn_e <=> h_c + hqn_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
HSDy,hom__L_c + nadp_c <=> aspsa_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
HSERTA,accoa_c + hom__L_c --> achms_c + coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HSK,atp_c + hom__L_c --> adp_c + h_c + phom_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HSTPT,glu__L_c + imacp_c --> akg_c + hisp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HVCD,3optcoa_c + h_c + nadh_c <=> 3hptcoa_c + nad_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
HXAND,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HXANt2pp,h_p + hxan_p --> h_c + hxan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HXANt2r,h_e + hxan_e --> h_c + hxan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HXAtex,hxa_e <=> hxa_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
HXCT,accoa_c + hxa_c --> ac_c + hxcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HXPRT,hxan_c + prpp_c --> imp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
HYXNtex,hxan_e <=> hxan_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
ICDHx,icit_c + nad_c <=> akg_c + co2_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
ICDHyr,icit_c + nadp_c <=> akg_c + co2_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
ICHORS,chor_c <=> ichor_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
ICITt_kt,h_p + icit_p --> h_c + icit_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
ICITtex,icit_e <=> icit_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
ID3ACALDt,id3acald_c <=> id3acald_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IDOND,5dglcn_c + h_c + nadh_c <=> idon__L_c + nad_c,ok,ok,ok,N/A,N/A,in loop,only when going forwards,ok,0
IDOND2,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
IG3PS,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IGPDH,eig3p_c --> h2o_c + imacp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IGPS,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
ILETA,akg_c + ile__L_c <=> 3mop_c + glu__L_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
ILEabc,atp_c + h2o_c + ile__L_e --> adp_c + h_c + ile__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
ILEabcpp,atp_c + h2o_c + ile__L_p --> adp_c + h_c + ile__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
ILEtex,ile__L_e <=> ile__L_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
IMPC,h2o_c + imp_c <=> fprica_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IND3ACtex,ind3ac_p <=> ind3ac_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
IND3ACtpp,h_p + ind3ac_c --> h_c + ind3ac_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INDPYRD,h_c + indpyr_c <=> co2_c + id3acald_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INOSR,inost_c + nadp_c <-- 2ins_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
INOST_Et,inost_e <=> inost_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INS2D,inost_c + nad_c --> 2ins_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
INSCR,2ins_c + atp_c --> adp_c + dhap_c + 2.0 h_c + msa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INSH,h2o_c + ins_c --> hxan_c + rib__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INSTabc,atp_c + h2o_c + inost_e --> adp_c + h_c + inost_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INSTt2,h_e + inost_e --> h_c + inost_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
INSt2,h_e + ins_e --> h_c + ins_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IPDDI,ipdp_c <=> dmpp_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
IPDPS,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,ok,ok,ok,N/A,N/A,ok,h2mb4p_c,always blocked,43
IPMD,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IPPMIa,3c2hmp_c <=> 2ippm_c + h2o_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
IPPMIb,2ippm_c + h2o_c <=> 3c3hmp_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
IPPS,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
ISETACabcpp,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
ISETACtex,isetac_e <=> isetac_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
ISOAML,bglyg4n_c + h2o_c --> maltttr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
IZPN,4izp_c + h2o_c --> forglu_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
KARA1,23dhmb_c + nadp_c <=> alac__S_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
KARA2,2ahbut_c + h_c + nadph_c <=> 23dhmp_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
KARA4,23dhmb_c + nadp_c <=> 33hmeoxobut_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,only when going forwards,ok,0
KARI_1,2ahbut_c --> 3hmop_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
KARI_23dhmp_1,3hmop_c + h_c + nadph_c --> 23dhmp_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
KAS1,14.0 h_c + ibcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa1_c + 4.0 h2o_c + 10.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,fa1_c,1
KAS11,17.0 h_c + ivcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa11_c + 5.0 h2o_c + 12.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,fa11_c,1
KAS12,2mbcoa_c + 17.0 h_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa12_c + 5.0 h2o_c + 12.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,fa12_c,1
KAS13,accoa_c + 23.0 h_c + 8.0 malcoa_c + 16.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 16.0 nadp_c + ocdca_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
KAS17,accoa_c + 22.0 h_c + 8.0 malcoa_c + 15.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 15.0 nadp_c + ocdcea_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
KAS2,accoa_c + 17.0 h_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + 5.0 h2o_c + 12.0 nadp_c + ttdca_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
KAS3,14.0 h_c + ivcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa3_c + 4.0 h2o_c + 10.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,fa3_c,1
KAS4,2mbcoa_c + 14.0 h_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa4_c + 4.0 h2o_c + 10.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,fa4_c,1
KAS6,17.0 h_c + ibcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa6_c + 5.0 h2o_c + 12.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,fa6_c,1
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
